assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,27,0,0,0,43020,0,0,0,0,2.2,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,386,False,35.6,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,Hernández Balcázar,0.4,False,None,u,19,21,39.0,9,86851,10,140910,138,0.0,1.5,Chicharito,0
0,0,0,0,0,0,209925,0,0,-2,2,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,387,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,43,0,0,0,209925.jpg,0.0,0,0,Costa Silva,0.9,False,None,i,19,21,0.0,0,62671,1070,142915,1544,0.0,0.0,Xande Silva,0
0,4,135,0,0,3,37096,0,0,-1,1,0.0,2,1,0.0,0.0,0,Lukasz,0.0,8,0,14.5,388,False,145.8,573,Hip injury - Expected back 01 Jan,2019-09-28T16:00:17.571284Z,49,0,0,0,37096.jpg,4.6,0,20,Fabianski,2.0,False,None,i,19,21,0.0,32,231923,65,439588,2118,0.0,6.5,Fabianski,0
1,0,44,100,100,2,57531,0,0,-1,1,92.0,0,3,0.0,3.3,3,Michail,2.8,6,1,45.4,389,False,90.4,425,,2019-11-30T18:30:12.675900Z,69,0,0,0,57531.jpg,2.9,0,0,Antonio,0.7,False,None,a,19,21,271.0,20,11482,1743,65572,632,0.4,2.9,Antonio,0
3,0,207,75,100,5,101537,0,0,-3,3,321.8,0,3,0.0,2.1,0,Felipe Anderson,1.6,21,0,89.2,390,False,266.4,1075,Illness - 75% chance of playing,2019-12-14T19:30:20.824827Z,67,0,0,0,101537.jpg,2.7,0,0,Pereira Gomes,3.0,False,None,d,19,21,303.0,40,137559,67,490621,6332,0.2,6.0,Felipe Anderson,1
3,3,160,0,0,2,86934,0,0,-3,3,305.8,0,3,0.0,0.0,0,Manuel,0.0,12,0,59.2,391,False,150.0,730,Shoulder injury - Expected back 01 Jan,2019-11-09T17:30:13.315891Z,62,0,0,0,86934.jpg,2.9,0,0,Lanzini,0.7,False,None,i,19,21,137.0,32,253761,9,300524,898,0.0,5.2,Lanzini,0
1,8,156,100,75,3,56377,0,0,-5,5,208.4,1,3,0.0,0.8,1,Andriy,0.6,14,3,64.2,392,False,188.0,822,,2019-12-10T03:30:19.867886Z,55,0,0,0,56377.jpg,3.3,0,0,Yarmolenko,1.5,False,None,a,19,21,248.0,49,594636,431,524025,7758,0.1,8.9,Yarmolenko,2
1,4,130,100,100,2,18987,0,0,-3,3,344.6,0,3,0.0,2.9,2,Robert,2.4,18,2,69.8,393,False,185.6,799,,2019-12-04T22:00:11.909655Z,52,0,0,0,18987.jpg,3.0,0,0,Snodgrass,0.3,False,None,a,19,21,167.0,36,31108,238,31472,1142,0.5,6.9,Snodgrass,4
0,0,14,50,50,0,54102,0,0,-3,3,6.5,0,3,0.0,0.2,0,Jack,0.0,4,0,1.4,394,False,5.0,174,Abdominal injury - 50% chance of playing,2019-11-22T23:30:19.447828Z,47,0,0,0,54102.jpg,1.0,0,0,Wilshere,0.2,False,None,d,19,21,4.0,6,8510,9,32688,197,0.0,1.3,Wilshere,0
0,0,253,None,None,5,204480,0,0,-3,3,100.8,0,3,0.0,2.7,3,Declan,2.2,28,0,44.6,395,False,274.8,1530,,None,47,0,0,0,204480.jpg,2.1,0,0,Rice,1.4,False,None,a,19,21,72.0,36,55339,1274,136666,2198,0.5,7.7,Rice,3
2,2,177,100,100,5,18073,0,0,0,0,137.6,1,3,0.0,3.5,3,Mark,3.0,17,1,38.6,396,False,156.4,1159,,2019-11-09T17:30:13.338128Z,50,0,0,0,18073.jpg,2.9,0,0,Noble,0.5,False,None,a,19,21,92.0,44,87860,534,83949,1608,0.6,8.8,Noble,2
0,0,13,None,None,0,42824,0,0,-1,1,1.9,0,3,0.0,0.9,1,Carlos,0.4,0,0,0.4,397,False,3.0,51,,None,44,0,0,0,42824.jpg,1.0,0,0,Sánchez,0.3,False,None,a,19,21,0.0,5,17883,135,25898,376,0.1,1.1,Carlos Sánchez,0
0,0,0,0,0,0,179830,0,0,-1,1,0.0,0,3,0.0,0.0,0,Grady,0.0,0,0,0.0,398,False,0.0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,0,0,0,179830.jpg,0.0,0,0,Diangana,0.1,False,None,n,19,21,0.0,0,7005,53,9656,196,0.0,0.0,Diangana,0
3,0,125,None,None,3,217593,0,0,-5,5,189.3,0,3,0.0,4.3,6,Pablo,3.8,17,0,51.7,399,False,138.4,864,,None,60,0,0,0,217593.jpg,2.2,0,0,Fornals,0.3,False,None,a,19,21,188.0,36,6365,794,48971,317,0.6,6.0,Fornals,1
0,0,0,0,0,0,59779,0,0,0,0,0.0,0,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,400,False,0.0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.0,False,None,u,19,21,0.0,0,1654,11,4950,59,0.0,0.0,Obiang,0
0,1,120,None,None,0,40694,0,0,-1,1,0.0,0,1,0.0,0.9,0,Roberto,0.4,15,0,22.0,450,False,220.4,596,,None,44,1,0,0,40694.jpg,2.4,0,34,Jimenez Gago,0.5,False,None,a,19,21,0.0,17,63812,154,53511,1392,0.1,3.9,Roberto,0
2,8,226,100,100,4,103123,0,0,-5,5,187.1,1,4,0.0,3.5,9,Sébastien,3.0,23,5,109.8,457,False,284.6,1271,,2019-08-15T15:30:11.044189Z,70,0,0,0,103123.jpg,3.9,0,0,Haller,2.4,False,None,a,19,21,630.0,63,542878,2634,666668,3342,0.4,9.0,Haller,1
0,0,8,None,None,0,181008,0,0,-2,2,22.6,0,4,0.0,0.7,0,Albian,0.2,3,0,3.1,514,False,3.0,101,,None,58,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,None,a,19,21,6.0,5,1898,41,4485,49,0.0,0.9,Ajeti,0
0,2,78,75,None,2,19194,1,-1,1,-1,0.0,1,1,0.0,4.1,5,David,3.6,5,0,9.8,553,False,98.2,360,Muscle injury - 75% chance of playing,2019-12-14T20:00:18.201835Z,41,0,0,0,19194.jpg,4.5,0,13,Martin,1.9,False,None,d,19,21,0.0,18,132530,7142,14542,4925,0.9,4.4,Martin,1
0,0,10,None,None,0,183487,0,0,0,0,3.8,0,3,0.0,1.2,0,Nathan,0.7,1,0,2.5,568,False,12.6,31,,None,45,0,0,0,183487.jpg,1.0,0,0,Holland,0.0,False,None,a,19,21,9.0,2,262,69,104,52,0.2,0.4,Holland,0
2,5,206,100,100,3,87835,1,-1,1,-1,108.5,2,2,4.5,3.5,1,Matt,4.0,14,2,65.2,401,False,210.2,1157,,2019-11-02T18:00:16.116872Z,61,0,0,0,87835.jpg,3.8,0,0,Doherty,4.5,False,None,a,20,39,331.0,60,267814,25679,248196,7312,0.7,10.0,Doherty,0
1,0,222,None,None,3,114128,0,0,-1,1,193.5,0,2,3.3,2.3,0,Jonathan,2.8,18,1,66.2,402,False,271.6,1359,,None,54,0,0,0,114128.jpg,2.8,0,0,Castro Otto,1.2,False,None,a,20,39,198.0,45,60218,4406,67056,2371,0.5,8.3,Jonny,3
0,2,267,None,None,4,94147,0,0,0,0,22.7,0,2,3.1,2.1,1,Conor,2.6,21,0,27.2,403,False,249.8,1530,,None,50,0,0,0,94147.jpg,2.6,0,0,Coady,1.5,False,None,a,20,39,0.0,45,71894,3214,79129,1821,0.5,9.0,Coady,2
0,0,90,100,100,2,41727,0,0,-1,1,32.6,0,2,0.7,-0.3,0,Ryan,0.2,6,0,14.0,404,False,94.0,459,,2019-11-01T14:30:20.138199Z,49,0,0,0,41727.jpg,2.2,0,0,Bennett,0.3,False,None,a,20,39,14.0,18,14897,227,38456,387,0.0,3.7,Bennett,2
1,7,170,0,0,3,90585,0,0,-2,2,56.0,0,2,0.0,0.0,0,Willy,0.0,7,0,28.7,405,False,215.0,720,Ankle injury - Unknown return date,2019-10-26T20:00:22.175817Z,48,0,0,0,90585.jpg,4.2,1,0,Boly,2.3,False,None,i,20,39,14.0,34,342975,23,637325,4312,0.0,7.1,Boly,0
0,0,46,100,100,1,216054,0,0,-3,3,16.6,0,2,0.9,-0.1,0,Rúben Gonçalo,0.4,3,0,6.5,406,False,37.0,190,,2019-11-15T13:30:15.020407Z,42,0,0,0,216054.jpg,1.7,0,0,Silva Nascimento Vinagre,0.2,False,None,a,20,39,12.0,10,7896,428,15650,258,0.1,2.4,Vinagre,1
1,1,156,100,100,2,107613,0,0,-1,1,67.4,0,2,2.1,1.1,0,Romain,1.6,16,1,45.7,407,False,229.6,961,,2019-11-23T17:30:21.458182Z,44,0,0,0,107613.jpg,2.1,1,0,Saïss,0.4,False,None,a,20,39,160.0,27,44481,949,39451,641,0.4,6.1,Saïss,6
0,0,9,None,None,0,214048,0,0,0,0,1.1,0,2,0.9,-0.1,0,Max,0.4,1,0,1.0,408,False,8.8,90,,None,40,0,0,0,214048.jpg,2.0,0,0,Kilman,2.3,False,None,a,20,39,0.0,2,117884,2771,107396,3130,0.1,0.5,Kilman,0
5,14,303,100,100,5,102057,0,0,0,0,371.7,0,4,5.3,4.3,5,Raúl,4.8,19,6,152.6,409,False,424.0,1469,,2019-11-10T16:00:17.735784Z,75,0,0,0,102057.jpg,5.0,0,0,Jiménez,17.7,False,None,a,20,39,731.0,85,1614452,35870,1815352,28862,0.6,11.3,Jiménez,2
1,6,145,100,100,3,194634,0,0,-4,4,238.3,1,4,5.1,4.1,2,Diogo,4.6,17,3,110.1,410,False,213.2,1136,,2019-09-28T16:00:17.602424Z,61,0,0,0,194634.jpg,3.1,0,0,Jota,3.4,False,None,a,20,39,648.0,46,204190,11546,797828,3459,0.8,7.5,Jota,3
0,4,286,None,None,4,38533,0,0,2,-2,0.0,0,1,3.5,2.5,2,Rui Pedro,3.0,21,0,36.8,411,False,367.2,1530,,None,52,0,0,1,38533.jpg,3.8,0,44,dos Santos Patrício,11.3,False,None,a,20,39,0.0,64,811112,5128,452793,13277,0.6,12.3,Patrício,0
0,0,0,None,None,0,19236,-1,1,-2,2,0.0,0,1,0.5,-0.5,0,John,0.0,0,0,0.0,412,False,0.0,0,,None,43,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.4,False,None,a,20,39,0.0,0,5401,82,17137,284,0.0,0.0,Ruddy,0
0,0,0,0,0,0,168399,0,0,0,0,0.0,0,1,0.0,0.0,0,Will,0.0,0,0,0.0,413,False,0.0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,0,0,0,168399.jpg,0.0,0,0,Norris,0.6,False,None,n,20,39,0.0,0,18026,334,31006,755,0.0,0.0,Norris,0
0,4,201,100,100,4,171317,0,0,-2,2,174.7,1,3,2.7,1.7,2,Rúben Diogo,2.2,18,2,55.7,414,False,235.4,1319,,2019-10-19T19:00:18.633381Z,53,0,0,0,171317.jpg,2.6,0,0,da Silva Neves,5.1,False,None,a,20,39,144.0,45,302943,2999,523161,6062,0.4,8.5,Neves,4
4,9,302,None,None,4,19624,0,0,-1,1,565.1,0,3,5.1,4.1,1,João Filipe Iria,4.6,19,1,101.9,415,False,395.0,1439,,None,54,0,0,0,19624.jpg,3.5,0,0,Santos Moutinho,5.7,False,None,a,20,39,57.0,59,382076,19327,435994,13501,0.9,10.9,Moutinho,3
1,0,28,25,25,0,222531,0,0,-3,3,43.2,0,3,0.1,-0.1,0,Morgan,0.0,2,0,6.1,416,False,5.8,119,Back injury - 25% chance of playing,2019-11-08T16:00:11.309971Z,47,0,0,0,222531.jpg,2.3,0,0,Gibbs-White,0.1,False,None,d,20,39,12.0,7,2316,9,6435,75,0.0,1.5,Gibbs-White,0
3,9,262,100,100,3,159533,1,-1,3,-3,302.3,2,3,4.9,3.9,10,Adama,4.4,18,3,93.2,417,False,366.6,1278,,2019-11-10T22:00:17.692487Z,53,0,0,0,159533.jpg,4.1,0,0,Traoré,5.7,False,None,a,20,39,263.0,65,608135,81340,260281,6866,0.8,12.5,Traoré,0
0,0,0,0,0,0,165808,0,0,-1,1,0.0,0,3,0.0,0.0,0,Hélder,0.0,0,0,0.0,418,False,0.0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,0,0,0,165808.jpg,0.0,0,0,Costa,0.0,False,None,n,20,39,0.0,0,618,17,1549,36,0.0,0.0,Costa,0
0,0,0,0,0,0,166324,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ivan,0.0,0,0,0.0,419,False,0.0,0,Joined Fulham on loan until the end of the season on 13/7. - Expected back 01 Jul,2019-07-14T15:00:13.027011Z,49,0,0,0,166324.jpg,0.0,0,0,Cavaleiro,0.0,False,None,n,20,39,0.0,0,477,16,858,36,0.0,0.0,Cavaleiro,0
0,3,188,100,100,4,151589,0,0,-1,1,54.4,1,3,3.9,2.9,1,Leander,3.4,18,1,45.4,420,False,240.8,1400,,2019-10-11T10:00:13.063158Z,44,1,0,0,151589.jpg,2.4,0,0,Dendoncker,10.1,False,None,a,20,39,160.0,40,639678,20945,874952,16094,0.8,9.1,Dendoncker,2
0,0,22,None,None,0,178876,0,0,-3,3,7.0,0,2,0.5,-0.5,0,Jesús,0.0,6,0,4.3,473,False,35.6,162,,None,47,0,0,0,178876.jpg,0.5,0,0,Vallejo Lázaro,0.2,False,None,a,20,39,0.0,1,4639,104,21060,194,0.0,0.2,Vallejo,1
0,0,66,None,None,1,209353,0,0,-4,4,34.1,0,4,1.7,0.7,0,Patrick,1.2,6,2,26.6,487,False,82.2,291,,None,56,0,0,0,209353.jpg,2.0,0,0,Cutrone,0.5,False,None,a,20,39,151.0,22,25335,147,87646,576,0.2,3.9,Cutrone,0
2,0,41,100,100,0,247632,0,0,0,0,44.2,0,3,1.5,0.5,0,Pedro,1.0,1,0,14.6,528,False,49.6,173,,2019-11-15T13:30:15.206140Z,50,0,0,0,247632.jpg,1.5,0,0,Lomba Neto,0.0,False,None,a,20,39,55.0,15,3362,90,3453,101,0.2,3.0,Neto,1
0,0,0,None,None,0,194798,0,0,0,0,0.0,0,4,0.5,-0.5,0,Bernard,0.0,0,0,0.0,559,False,0.0,0,,None,45,0,0,0,194798.jpg,0.0,0,0,Ashley-Seal,0.0,False,None,a,20,39,0.0,0,3951,227,2548,230,0.0,0.0,Ashley-Seal,0
0,0,0,None,None,0,232361,0,0,0,0,0.0,0,3,0.5,-0.5,0,Taylor,0.0,0,0,0.0,560,False,0.0,0,,None,45,0,0,0,232361.jpg,0.0,0,0,Perry,0.0,False,None,a,20,39,0.0,0,1490,77,823,92,0.0,0.0,Perry,0
0,0,0,None,None,0,250604,0,0,0,0,0.0,0,3,0.5,-0.5,0,Owen,0.0,0,0,0.0,566,False,0.0,0,,None,45,0,0,0,250604.jpg,0.0,0,0,Otasowie,0.0,False,None,a,20,39,0.0,0,136,30,79,33,0.0,0.0,Otasowie,0
0,0,0,None,None,0,245923,0,0,0,0,0.0,0,3,0.5,-0.5,0,Luke,0.0,0,0,0.0,567,False,0.0,0,,None,45,0,0,0,245923.jpg,0.0,0,0,Cundle,0.0,False,None,a,20,39,0.0,0,454,109,159,62,0.0,0.0,Cundle,0
